order_id,customer_id,date_commande,statut,canal,frais_livraison_fcfa,montant_total_fcfa
O0031711,C000009,2025-07-08 15:38:48,livrée,mobile_app,2000,222500
O0031712,C002235,2025-12-12 18:42:08,livrée,mobile_app,1500,14000
O0031713,C000080,2025-10-09 11:40:39,en_cours,web,1500,186000
O0031714,C001334,2026-04-24 09:22:43,en_cours,web,0,181200
O0031715,C000185,2025-07-05 17:29:29,livrée,mobile_app,2000,8000
O0031716,C003709,2025-05-17 13:09:17,livrée,web,0,37000
O0031717,C002412,2025-04-05 22:25:33,livrée,web,0,39000
O0031718,C000516,2026-05-11 12:55:01,en_cours,mobile_app,1000,85700
O0031719,C000664,2025-12-25 19:43:36,livrée,mobile_app,1000,436600
O0031720,C000003,2026-05-27 15:35:32,en_cours,mobile_app,1000,3000
O0031721,C000001,2024-08-15 08:37:21,annulée,web,0,36200
O0031722,C004444,2025-11-10 13:33:19,annulée,mobile_app,1500,7200
O0031723,C001152,2025-01-01 21:25:36,livrée,mobile_app,2000,70000
O0031724,C000001,2026-06-10 10:25:28,livrée,mobile_app,2000,514000
O0031725,C003622,2026-01-14 10:08:33,en_cours,mobile_app,2000,6500
O0031726,C003216,2025-09-09 17:20:13,annulée,mobile_app,2000,915500
O0031727,C000190,2025-12-09 17:25:01,livrée,web,1000,665800
O0031728,C003131,2024-07-03 10:22:25,livrée,mobile_app,2000,280500
O0031729,C000225,2025-11-07 07:52:50,livrée,mobile_app,3000,346000
O0031730,C002493,2025-11-06 11:57:42,livrée,mobile_app,3000,579000
O0031731,C003500,2025-11-15 20:43:28,livrée,mobile_app,2000,73100
O0031732,C001024,2025-02-08 11:58:14,livrée,web,1500,684500
O0031733,C002652,2025-05-03 07:26:23,livrée,mobile_app,2000,116000 FCFA
O0031734,C000017,2024-10-11 13:02:11,livrée,web,3000,223000
O0031735,C001383,2025-08-14 13:53:48,annulée,mobile_app,3000,1207500
O0031736,C002613,2025-11-03 18:20:52,livrée,web,1000,127000
O0031737,C003507,2025-07-16 11:09:26,livrée,mobile_app,1000,1208700
O0031738,C003566,2026-03-15 15:25:08,livrée,web,1500,32500
O0031739,C003595,2025-12-02 07:16:15,livrée,web,1000,1500
O0031740,C000292,2025-12-20 06:50:59,livrée,web,2000,76500
O0031741,C004350,2025-12-07 15:44:52,livrée,mobile_app,0,18000
O0031742,C004922,2024-08-30 16:35:55,livrée,mobile_app,3000,328800
O0031743,C000061,2024-12-08 17:38:24,retournée,mobile_app,1500,148800
O0031744,C001863,2026-05-19 09:03:14,livrée,mobile_app,2000,133000
O0031745,C004353,2025-06-19 10:37:10,livrée,mobile_app,2000,129500
O0031746,C000110,2025-06-13 09:09:17,livrée,mobile_app,0,75000
O0031747,C004108,2025-05-30 14:54:35,livrée,mobile_app,1000,45000
O0031748,C000048,2025-01-13 20:55:08,livrée,mobile_app,3000,20000
O0031749,C000430,2026-02-26 12:03:53,livrée,web,2000,148500
O0031750,C002928,2025-12-22 07:42:14,livrée,mobile_app,1500,21000
O0031751,C001592,2025-11-04 15:27:53,livrée,web,1000,50600
O0031752,C001706,2024-08-01 15:19:32,livrée,mobile_app,0,1456000
O0031753,C003013,2025-11-23 16:28:52,livrée,mobile_app,1500,171500
O0031754,C000001,2026-02-25 16:16:36,livrée,mobile_app,1500,166500
O0031755,C000084,2024-12-28 06:36:34,livrée,mobile_app,1000,106400
O0031756,C001640,2025-07-25 06:06:47,livrée,mobile_app,0,261400
O0031757,C000457,2026-03-15 08:05:57,livrée,web,1500,1165000
O0031758,C002659,2024-07-18 09:32:48,livrée,mobile_app,2000,17500
O0031759,C000412,2025-10-09 15:51:07,livrée,web,3000,279000
O0031760,C000005,2024-12-08 18:43:08,annulée,mobile_app,3000,75000
O0031761,C002531,2026-06-15 06:27:50,livrée,mobile_app,1500,20500
O0031762,C000484,2025-07-23 10:19:02,annulée,web,3000,6500
O0031763,C000569,2025-03-24 10:12:45,livrée,web,3000,111000
O0031764,C000001,2026-02-20 06:15:02,retournée,mobile_app,0,343000
O0031765,C004078,2026-03-13 10:17:10,livrée,web,3000,477600
O0031766,C000245,2026-05-16 20:22:08,livrée,web,1000,5500
O0031767,C000001,2025-09-05 19:41:32,annulée,mobile_app,3000,555500
O0031768,C000141,2024-12-22 06:18:50,livrée,web,1000,6000
O0031769,C000209,2026-05-28 06:48:10,livrée,mobile_app,1500,9500
O0031770,C002164,2025-12-02 09:50:06,annulée,web,2000,325500
O0031771,C000002,2024-08-17 09:36:59,livrée,mobile_app,1500,23500
O0031772,C003311,2024-08-27 10:39:06,en_cours,web,2000,742500
O0031773,C002973,2026-05-17 12:54:19,retournée,web,1000,12300
O0031774,C000058,2025-03-20 12:44:20,livrée,mobile_app,1000,530000
O0031775,C001188,2025-05-05 13:59:19,retournée,mobile_app,3000,69800
O0031776,C001140,2025-05-27 17:56:13,livrée,mobile_app,1000,77200
O0031777,C000066,2024-12-11 22:38:20,livrée,mobile_app,1500,49000
O0031778,C001259,2026-06-07 17:43:00,livrée,mobile_app,1500,367500
O0031779,C004914,2025-12-07 10:40:40,livrée,mobile_app,1500,75000
O0031780,C001723,2026-05-13 08:28:18,en_cours,mobile_app,2000,29300
O0031781,C000682,2024-09-27 12:23:02,livrée,mobile_app,1000,315000
O0031782,C002364,2024-08-16 15:31:31,livrée,web,0,108000
O0031783,C001664,2026-03-26 12:40:10,livrée,mobile_app,3000,112000
O0031784,C000656,2024-12-02 14:36:44,livrée,web,1500,145500
O0031785,C001443,2025-05-25 22:44:43,livrée,mobile_app,1000,34000
O0031786,C000532,2026-04-06 14:04:21,retournée,mobile_app,3000,537500
O0031787,C000044,2024-10-23 08:59:45,livrée,web,2000,227500
O0031788,C000060,2026-02-06 06:00:16,livrée,mobile_app,3000,571000
O0031789,C000366,2024-09-03 15:22:00,en_cours,mobile_app,1500,449000
O0031790,C002151,2024-12-31 09:51:43,livrée,mobile_app,0,45000
O0031791,C000695,2025-10-06 20:36:39,en_cours,web,3000,77500
O0031792,C001083,2025-11-21 06:20:49,livrée,web,2000,1036000
O0031793,C001464,2025-05-28 19:26:23,livrée,mobile_app,1500,20000
O0031794,C001858,2026-05-29 09:15:00,en_cours,web,2000,66500
O0031795,C002789,2026-04-10 11:02:45,retournée,mobile_app,2000,69000
O0031796,C000062,2025-02-05 08:08:08,livrée,web,2000,658100
O0031797,C000420,2026-05-24 11:17:12,livrée,mobile_app,2000,254500
O0031798,C001638,2025-07-05 09:21:09,en_cours,mobile_app,2000,25500
O0031799,C000211,2024-11-23 12:27:53,livrée,web,1000,163500
O0031800,C001238,2024-07-12 06:41:51,livrée,web,0,128000
O0031801,C000004,2026-03-21 16:15:26,retournée,mobile_app,2000,100000
O0031802,C003291,2026-02-08 13:38:04,livrée,mobile_app,1000,111000
O0031803,C000734,2025-11-24 09:29:12,livrée,web,3000,405000
O0031804,C001797,2025-01-12 10:00:03,livrée,mobile_app,1000,20500
O0031805,C000824,2025-01-23 11:11:56,retournée,mobile_app,1000,1257900
O0031806,C003470,2024-11-12 20:08:41,livrée,web,1500,7600
O0031807,C000448,2026-01-02 20:20:12,livrée,mobile_app,3000,35500
O0031808,C000089,2025-02-10 13:06:01,livrée,mobile_app,2000,34500
O0031809,C000002,2025-08-26 20:08:20,livrée,mobile_app,2000,491900
O0031810,C000688,2024-12-23 10:52:47,livrée,web,1000,5000
O0031811,C000167,2025-12-28 19:16:56,en_cours,mobile_app,0,57300
O0031812,C000015,2024-11-25 22:01:10,retournée,web,3000,111000
O0031813,C000091,2025-08-22 16:19:23,retournée,mobile_app,2000,63500
O0031814,C000197,2025-12-07 07:39:17,livrée,mobile_app,1500,421800
O0031815,C001089,2026-06-16 11:34:45,livrée,web,2000,1823500
O0031816,C000502,2024-12-21 08:00:09,livrée,mobile_app,2000,126000
O0031817,C000202,2026-06-01 08:09:37,livrée,web,1000,28000
O0031818,C001195,2026-06-16 17:35:48,en_cours,mobile_app,3000,55500
O0031819,C002160,2026-05-31 22:45:03,livrée,mobile_app,1500,62700
O0031820,C004148,2026-02-08 17:38:36,livrée,web,1500,138500
O0031821,C000001,2025-03-17 17:56:07,livrée,mobile_app,1000,970000
O0031822,C000017,2025-07-30 06:11:48,retournée,web,3000,263500
O0031823,C000003,2024-08-09 21:31:04,en_cours,web,2000,27500
O0031824,C000247,2025-06-08 10:24:12,livrée,web,1500,85000
O0031825,C000308,2024-11-06 21:26:23,livrée,mobile_app,1000,142000
O0031826,C004643,2024-08-29 20:43:13,livrée,web,2000,8000
O0031827,C003659,2025-12-15 14:04:17,livrée,mobile_app,1500,84500
O0031828,C000039,2025-09-14 19:29:03,livrée,mobile_app,2000,67500
O0031829,C003361,2025-04-29 22:31:08,livrée,mobile_app,3000,1699500
O0031830,C001346,2026-03-16 16:53:12,livrée,web,1000,373000
O0031831,C000001,2024-08-05 09:40:35,livrée,web,0,207000
O0031832,C004343,2025-01-12 20:17:16,annulée,web,1000,4600
O0031833,C000920,2025-10-19 17:19:27,livrée,mobile_app,2000,248500
O0031834,C000023,2024-11-11 13:18:50,livrée,mobile_app,1000,122200
O0031835,C000001,2026-03-11 08:35:48,livrée,mobile_app,3000,110500
O0031836,C004502,2025-12-26 11:12:06,annulée,mobile_app,0,65800
O0031837,C000313,2026-02-04 16:06:29,livrée,mobile_app,1000,204000
O0031838,C000222,2026-01-04 18:01:16,livrée,mobile_app,1500,9000
O0031839,C000071,2026-02-12 13:55:00,livrée,web,1000,249500
O0031840,C000996,2025-12-21 21:57:36,livrée,mobile_app,2000,783000
O0031841,C004368,2025-03-10 11:39:38,livrée,mobile_app,3000,58500
O0031842,C004348,2026-05-25 17:45:18,livrée,mobile_app,1000,83500
O0031843,C000694,2025-04-04 10:14:56,livrée,web,3000,26000
O0031844,C000307,2025-01-24 14:00:30,livrée,mobile_app,3000,248000
O0031845,C001245,2025-02-22 14:07:32,livrée,mobile_app,2000,189500
O0031846,C002434,2024-08-30 20:14:16,livrée,web,0,1400
O0031847,C001525,2024-07-16 06:56:49,livrée,web,1500,1741500
O0031848,C000723,2024-08-13 07:39:50,annulée,web,1500,7500
O0031849,C001271,2025-05-01 20:31:05,livrée,web,1500,723500
O0031850,C004502,2025-09-21 12:26:15,livrée,mobile_app,1000,234400
O0031851,C001484,2025-11-21 21:17:52,livrée,mobile_app,1000,497000
O0031852,C000486,2026-01-05 20:43:02,livrée,mobile_app,1000,117500
O0031853,C003086,2024-11-30 08:08:55,livrée,mobile_app,1500,120000
O0031854,C001174,2025-04-02 14:23:34,livrée,mobile_app,1500,33500
O0031855,C000024,2024-07-05 11:49:56,livrée,web,1500,147000
O0031856,C000716,2025-10-23 14:10:25,livrée,web,1500,599000
O0031857,C001166,2025-12-19 10:43:20,livrée,mobile_app,1000,572000
O0031858,C000468,2025-02-21 06:58:28,livrée,mobile_app,2000,143500
O0031859,C000063,2026-03-21 20:57:54,livrée,mobile_app,2000,79500
O0031860,C000160,2024-08-31 16:10:52,livrée,mobile_app,3000,1166000
O0031861,C000148,2024-11-19 08:07:50,livrée,mobile_app,3000,74800
O0031862,C000630,2025-11-15 13:00:37,livrée,web,1000,120000
O0031863,C000631,2026-02-20 11:40:41,livrée,web,0,797000
O0031864,C001150,2026-03-17 17:28:23,livrée,web,3000,41000
O0031865,C002018,2024-10-15 14:54:14,livrée,mobile_app,1500,59500
O0031866,C000937,2024-11-29 14:41:38,livrée,mobile_app,0,4800
O0031867,C001991,2026-03-19 07:03:45,livrée,web,1500,30500
O0031868,C003214,2026-02-02 18:23:37,livrée,mobile_app,1000,100500
O0031869,C004496,2024-10-10 10:05:25,en_cours,mobile_app,2000,6500
O0031870,C000924,2025-09-19 13:18:51,annulée,mobile_app,1000,3000
O0031871,C001170,2025-03-10 17:26:50,livrée,mobile_app,2000,7700
O0031872,C000638,2025-04-23 21:02:27,annulée,web,1500,109500
O0031873,C002926,2026-03-13 21:03:34,livrée,mobile_app,1500,135500
O0031874,C000030,2025-08-21 21:26:47,livrée,mobile_app,1000,546500
O0031875,C000001,2026-05-12 21:54:38,livrée,mobile_app,1000,50200
O0031876,C001343,2026-03-12 17:17:49,livrée,mobile_app,1000,3000
O0031877,C000033,2025-02-04 22:36:37,livrée,web,0,318900
O0031878,C001264,2026-05-30 18:01:52,livrée,mobile_app,1500,5500
O0031879,C000042,2024-11-29 09:02:46,livrée,mobile_app,1500,71000
O0031880,C002588,2026-03-21 16:31:03,livrée,mobile_app,1500,50500
O0031881,C000505,2025-09-16 21:33:57,livrée,mobile_app,2000,65900
O0031882,C002773,2024-09-07 20:34:48,livrée,mobile_app,3000,867500
O0031883,C000203,2025-03-24 15:49:55,annulée,mobile_app,1500,582500
O0031884,C002833,2026-06-22 16:37:50,livrée,mobile_app,2000,18500
O0031885,C002441,2025-03-01 21:17:18,annulée,mobile_app,1000,70500
O0031886,C001791,2024-08-15 14:13:48,livrée,web,1500,53800
O0031887,C000338,2025-06-01 12:20:42,livrée,mobile_app,1000,4000
O0031888,C000045,2026-03-30 14:11:01,livrée,mobile_app,1500,109500
O0031889,C000009,2025-04-12 09:35:28,livrée,mobile_app,1500,26000
O0031890,C004903,2025-12-20 18:33:51,livrée,mobile_app,1500,10000
O0031891,C002811,2025-01-27 11:14:17,livrée,mobile_app,3000,218500
O0031892,C000051,2026-05-02 13:44:52,annulée,mobile_app,2000,5500
O0031893,C004540,2026-06-05 14:29:02,en_cours,mobile_app,1500,593500
O0031894,C000237,2026-06-03 13:21:06,livrée,mobile_app,1500,351500
O0031895,C002753,2025-01-27 07:46:30,en_cours,web,1500,1376500
O0031896,C000001,2025-10-19 17:26:24,livrée,mobile_app,1500,35500
O0031897,C002583,2025-05-03 19:46:49,livrée,mobile_app,3000,43000
O0031898,C003291,2025-05-16 18:50:28,livrée,web,3000,167000
O0031899,C000023,2026-01-15 22:29:04,livrée,mobile_app,1500,99500
O0031900,C003048,2025-05-23 22:34:07,en_cours,mobile_app,1500,26500
O0031901,C000040,2025-12-19 09:24:31,en_cours,mobile_app,1000,45000
O0031902,C000062,2026-06-27 13:53:27,livrée,mobile_app,1000,153500
O0031903,C000001,2024-11-18 22:30:16,en_cours,web,2000,275000
O0031904,C000511,2025-09-01 22:13:03,livrée,mobile_app,1500,11500
O0031905,C000046,2026-04-05 08:24:41,livrée,mobile_app,1000,235800
O0031906,C003203,2026-06-22 13:09:39,retournée,mobile_app,1500,203700
O0031907,C002709,2026-06-16 16:45:22,livrée,web,1000,40000
O0031908,C003937,2026-05-16 16:44:16,livrée,mobile_app,1500,22500
O0031909,C001179,2026-02-08 10:29:05,en_cours,web,1000,5000
O0031910,C000871,2026-03-08 18:17:11,livrée,mobile_app,3000,564700
O0031911,C003095,2026-01-16 11:56:34,retournée,mobile_app,2000,133600
O0031912,C003927,2026-02-03 15:28:34,livrée,web,3000,25500
O0031913,C000771,2025-06-06 13:17:45,livrée,mobile_app,0,16400
O0031914,C000064,2026-05-14 13:20:59,livrée,mobile_app,1000,64500
O0031915,C000159,2025-09-05 16:38:13,livrée,mobile_app,1500,221500
O0031916,C000019,2024-09-04 15:05:02,livrée,web,1500,548700
O0031917,C000872,2025-05-20 15:32:36,livrée,mobile_app,2000,1644000
O0031918,C003591,2025-12-31 06:18:39,livrée,mobile_app,1500,518700
O0031919,C001622,2025-12-14 22:07:54,livrée,mobile_app,1500,80000
O0031920,C000098,2025-07-08 18:11:31,en_cours,web,1500,1081500
O0031921,C000005,2025-04-24 20:25:14,annulée,web,1500,109500
O0031922,C003843,2024-07-07 15:15:18,livrée,mobile_app,3000,14500
O0031923,C000078,2026-05-12 22:51:38,livrée,mobile_app,1500,680500
O0031924,C001549,2024-10-08 18:43:32,livrée,web,1500,549500
O0031925,C000249,2024-12-26 08:52:50,livrée,mobile_app,1500,66500
O0031926,C003680,2025-04-18 21:46:30,livrée,web,1000,68000
O0031927,C000031,2025-10-19 14:56:04,retournée,web,0,213900
O0031928,C004716,2025-10-21 12:33:42,livrée,web,3000,43700
O0031929,C004841,2025-07-05 17:08:07,livrée,mobile_app,1500,847000
O0031930,C000010,2025-06-14 07:41:55,livrée,mobile_app,1500,143000
O0031931,C000167,2025-05-13 17:21:54,livrée,web,1500,20000
O0031932,C002363,2025-04-27 11:19:45,retournée,mobile_app,1000,25200
O0031933,C000147,2025-11-16 22:58:16,livrée,web,1500,21000 FCFA
O0031934,C000883,2025-07-20 16:41:57,livrée,mobile_app,2000,110000
O0031935,C001737,2024-09-12 12:53:43,livrée,mobile_app,1000,504500
O0031936,C003669,2026-03-03 12:36:37,en_cours,web,1000,33500
O0031937,C000001,2025-06-07 13:01:53,en_cours,web,1000,1199300
O0031938,C003275,2025-02-20 21:17:10,livrée,web,2000,36000
O0031939,C000162,2025-10-04 15:56:20,livrée,mobile_app,3000,774000 FCFA
O0031940,C002461,2024-12-12 10:40:54,livrée,mobile_app,0,238500
O0031941,C000897,2024-07-21 12:20:12,livrée,mobile_app,2000,16500
O0031942,C003565,2024-08-16 13:26:15,livrée,mobile_app,1000,157500
O0031943,C000592,2026-01-06 17:40:18,livrée,web,3000,127500
O0031944,C000610,2026-05-13 18:46:37,livrée,web,1000,180500
O0031945,C000623,2025-08-26 08:33:54,livrée,mobile_app,1500,564100
O0031946,C002179,2026-04-01 12:14:43,livrée,mobile_app,1000,59000
O0031947,C000105,2026-04-08 22:09:10,annulée,web,1000,14000
O0031948,C000402,2026-04-14 22:51:24,livrée,mobile_app,0,2400
O0031949,C000771,2025-07-03 12:41:43,livrée,mobile_app,1500,393000
O0031950,C000061,2025-07-23 10:29:52,annulée,mobile_app,2000,119000
O0031951,C002300,2025-03-05 08:09:51,livrée,web,1500,1118500
O0031952,C001322,2025-07-27 09:21:57,livrée,web,2000,41700
O0031953,C001269,2024-10-11 11:43:37,livrée,mobile_app,1500,25600
O0031954,C000813,2025-09-19 13:07:17,livrée,mobile_app,0,17500
O0031955,C000830,2025-06-01 21:25:51,livrée,mobile_app,1500,67500
O0031956,C000430,2025-02-21 11:57:06,retournée,mobile_app,3000,65500
O0031957,C000567,2025-11-11 17:55:35,livrée,mobile_app,1000,295000
O0031958,C001596,2026-06-08 06:26:49,livrée,mobile_app,1500,115000
O0031959,C000001,2026-06-24 17:55:32,en_cours,web,0,145500
O0031960,C001944,2026-05-10 13:03:34,livrée,mobile_app,1500,4500
O0031961,C002967,2024-07-26 18:08:33,livrée,mobile_app,2000,37000
O0031962,C001734,2025-05-31 12:49:34,livrée,mobile_app,2000,30000
O0031963,C001254,2026-04-13 09:58:01,en_cours,mobile_app,2000,441700
O0031964,C001357,2025-10-05 17:07:49,livrée,mobile_app,0,290000 FCFA
O0031965,C004094,2024-07-10 09:51:12,en_cours,mobile_app,1000,95000
O0031966,C001526,2025-04-14 10:23:56,livrée,mobile_app,1000,221500
O0031967,C003413,2025-10-23 20:05:54,livrée,mobile_app,2000,275000
O0031968,C000292,2025-04-18 21:59:50,livrée,mobile_app,1500,17200
O0031969,C000001,2025-10-26 21:51:56,annulée,mobile_app,2000,139500
O0031970,C000400,2025-02-02 16:48:05,livrée,mobile_app,2000,75500
O0031971,C000089,2026-06-24 09:40:23,en_cours,mobile_app,3000,118500
O0031972,C004335,2025-03-06 19:07:39,en_cours,mobile_app,1500,39500
O0031973,C000757,2024-12-21 13:03:11,livrée,mobile_app,1500,1100400
O0031974,C002618,2025-05-17 20:01:07,livrée,web,1000,6000
O0031975,C000001,2025-10-05 21:42:28,livrée,mobile_app,3000,1108000
O0031976,C001919,2026-01-21 11:14:21,livrée,web,2000,53500
O0031977,C000303,2025-12-23 12:48:45,livrée,web,1000,805500
O0031978,C003219,2024-09-13 06:57:50,livrée,mobile_app,1500,27000
O0031979,C000004,2025-08-29 13:21:30,livrée,mobile_app,2000,3500
O0031980,C000016,2025-10-04 07:26:09,en_cours,mobile_app,1500,217500
O0031981,C000231,2026-06-23 10:56:46,livrée,mobile_app,3000,22000
O0031982,C000613,2026-02-14 22:38:15,en_cours,web,2000,169000
O0031983,C002880,2025-08-03 17:52:06,livrée,mobile_app,2000,70000
O0031984,C000491,2024-09-30 14:32:25,livrée,mobile_app,1000,12000
O0031985,C000078,2025-11-03 15:39:08,retournée,web,1000,11500
O0031986,C000640,2025-03-01 12:04:43,livrée,web,1500,176000
O0031987,C004959,2024-08-04 11:24:01,livrée,mobile_app,1000,163500
O0031988,C000716,2024-10-08 16:48:54,livrée,web,1000,347400
O0031989,C004405,2025-06-17 13:09:03,annulée,mobile_app,1000,206500
O0031990,C000002,2026-01-28 13:54:13,livrée,mobile_app,1500,147400
O0031991,C000041,2026-03-31 17:09:52,annulée,mobile_app,1500,26500
O0031992,C000005,2024-12-13 22:49:43,en_cours,web,2000,165000
O0031993,C000003,2025-06-24 13:58:36,livrée,web,1500,232500
O0031994,C001227,2025-11-18 10:40:50,livrée,web,1500,1045500
O0031995,C000001,2025-04-07 20:04:59,livrée,web,1500,45200
O0031996,C001014,2026-01-18 16:52:40,annulée,mobile_app,2000,106500
O0031997,C000001,2024-08-31 18:37:09,en_cours,web,1000,254500
O0031998,C001946,2026-01-18 19:48:01,livrée,mobile_app,2000,1640100
O0031999,C000016,2026-01-13 15:14:56,livrée,web,0,402500
O0032000,C000129,2024-08-03 11:26:09,livrée,mobile_app,1000,659400
O0032001,C001049,2024-12-23 09:56:59,livrée,mobile_app,2000,677700
O0032002,C000009,2025-11-19 19:11:01,livrée,web,2000,553400
O0032003,C000179,2025-07-10 21:49:17,livrée,mobile_app,1000,29000
O0032004,C000393,2025-02-23 20:12:50,livrée,mobile_app,3000,939000
O0032005,C002441,2024-12-31 18:11:11,livrée,mobile_app,1000,95000
O0032006,C002305,2025-09-11 19:05:10,livrée,mobile_app,0,105000
O0032007,C004408,2025-02-15 21:45:09,en_cours,web,1000,23500
O0032008,C000007,2025-05-07 13:25:27,livrée,mobile_app,0,62400
O0032009,C004735,2024-08-30 15:39:18,livrée,mobile_app,2000,9500
O0032010,C000073,2025-07-22 11:02:29,livrée,web,2000,102400
O0032011,C000080,2025-02-10 14:24:48,retournée,mobile_app,1500,217500
O0032012,C004901,2026-03-02 15:14:51,livrée,mobile_app,1000,79500
O0032013,C000928,2025-07-20 08:56:43,livrée,web,0,76000
O0032014,C000234,2025-03-04 17:51:23,livrée,mobile_app,1500,9000
O0032015,C001452,2025-04-19 14:33:07,livrée,web,1500,123500
O0032016,C000079,2024-12-08 21:21:46,livrée,mobile_app,0,53000
O0032017,C003066,2024-12-21 18:36:47,livrée,mobile_app,1500,126000
O0032018,C000001,2024-09-05 10:05:22,livrée,mobile_app,3000,610000
O0032019,C000161,2025-12-07 08:25:55,livrée,mobile_app,1000,80600
O0032020,C000865,2025-08-20 08:50:06,en_cours,mobile_app,1000,177500
O0032021,C000017,2024-11-30 18:36:43,livrée,web,2000,22000
