item_id,order_id,product_id,quantite,prix_unitaire_fcfa
I00067854,O0030146,P00005,1,529000
I00067855,O0030146,P00022,2,4400
I00067856,O0030146,P00001,1,108000
I00067857,O0030146,P00166,1,241000
I00067858,O0030146,P00081,1,9500
I00067859,O0030147,P00023,1,9500
I00067860,O0030147,P00002,1,69500
I00067861,O0030148,P00001,1,108000
I00067862,O0030149,P00270,2,69600
I00067863,O0030149,P00021,1,22500
I00067864,O0030150,P00001,2,108000
I00067865,O0030150,P00001,1,108000
I00067866,O0030150,P00075,1,9000
I00067867,O0030151,P00180,1,427600
I00067868,O0030151,P00122,1,11500
I00067869,O0030152,P00028,2,61500
I00067870,O0030152,P00106,2,524000
I00067871,O0030153,P00149,1,1500
I00067872,O0030153,P00153,1,71500
I00067873,O0030154,P00247,1,2000
I00067874,O0030154,P00036,2,10500
I00067875,O0030155,P00019,3,49500
I00067876,O0030155,P00165,1,1500
I00067877,O0030155,P00018,1,12500
I00067878,O0030156,P00572,1,31500
I00067879,O0030156,P00278,2,3500
I00067880,O0030156,P00085,2,55500
I00067881,O0030156,P00001,2,108000
I00067882,O0030156,P00406,1,6000
I00067883,O0030156,P00074,1,21000
I00067884,O0030157,P00017,1,25000
I00067885,O0030157,P00459,1,9000
I00067886,O0030157,P00400,1,105500
I00067887,O0030158,P00035,2,288000
I00067888,O0030159,P00016,1,473000
I00067889,O0030160,P00171,1,4000
I00067890,O0030161,P00168,2,114000
I00067891,O0030161,P00076,1,93000
I00067892,O0030161,P00534,3,2500
I00067893,O0030162,P00022,2,5500
I00067894,O0030162,P00191,2,27000
I00067895,O0030162,P00017,1,25000
I00067896,O0030162,P00001,3,102600
I00067897,O0030163,P00005,2,529000
I00067898,O0030164,P00112,2,12500
I00067899,O0030165,P00030,2,9700
I00067900,O0030165,P00455,2,228500
I00067901,O0030166,P00020,1,92000
I00067902,O0030167,P00009,1,32000
I00067903,O0030168,P00159,1,2000
I00067904,O0030168,P00034,3,3500
I00067905,O0030168,P00129,1,15000
I00067906,O0030168,P00050,3,74500
I00067907,O0030168,P00021,1,16800
I00067908,O0030169,P00196,1,2200
I00067909,O0030170,P00173,1,24500
I00067910,O0030171,P00286,2,3500
I00067911,O0030172,P00154,2,145500
I00067912,O0030172,P00107,1,3000
I00067913,O0030172,P00127,1,51000
I00067914,O0030173,P00036,1,10500
I00067915,O0030173,P00169,1,37500
I00067916,O0030174,P00008,1,3000
I00067917,O0030175,P00003,1,39000
I00067918,O0030175,P00004,2,2000
I00067919,O0030175,P00005,1,529000
I00067920,O0030175,P00525,1,17000
I00067921,O0030175,P00536,1,36000
I00067922,O0030176,P00004,1,2000
I00067923,O0030177,P00115,1,4000
I00067924,O0030177,P00044,2,32500
I00067925,O0030177,P00033,1,9500
I00067926,O0030177,P00195,2,90000
I00067927,O0030178,P00418,1,18800
I00067928,O0030178,P00076,1,93000
I00067929,O0030179,P00068,2,32000
I00067930,O0030179,P00572,1,31500
I00067931,O0030179,P00005,1,529000
I00067932,O0030180,P00273,2,39000
I00067933,O0030180,P00076,1,93000
I00067934,O0030180,P00390,1,5000
I00067935,O0030181,P00163,1,38500
I00067936,O0030181,P00292,2,20000
I00067937,O0030181,P00122,2,11500
I00067938,O0030181,P00097,2,47500
I00067939,O0030182,P00016,3,473000
I00067940,O0030183,P00005,1,529000
I00067941,O0030184,P00021,1,22500
I00067942,O0030185,P00021,1,22500
I00067943,O0030185,P00200,1,14000
I00067944,O0030186,P00003,1,39000
I00067945,O0030186,P00002,1,69500
I00067946,O0030187,P00112,1,12500
I00067947,O0030187,P00061,1,30000
I00067948,O0030187,P00029,1,1000
I00067949,O0030187,P00015,1,59000
I00067950,O0030188,P00048,3,24000
I00067951,O0030188,P00102,1,3000
I00067952,O0030189,P00006,3,237700
I00067953,O0030190,P00162,1,27000
I00067954,O0030191,P00146,1,4500
I00067955,O0030192,P00002,3,69500
I00067956,O0030192,P00517,1,15500
I00067957,O0030192,P00003,1,39000
I00067958,O0030192,P00004,2,2000
I00067959,O0030192,P00003,2,39000
I00067960,O0030193,P00166,1,241000
I00067961,O0030193,P00009,1,32000
I00067962,O0030194,P00002,1,69500
I00067963,O0030194,P00003,1,39000
I00067964,O0030194,P00210,1,74500
I00067965,O0030194,P00334,1,3500
I00067966,O0030195,P00013,1,23000
I00067967,O0030196,P00025,2,24500
I00067968,O0030196,P00164,1,13000
I00067969,O0030196,P00129,2,13200
I00067970,O0030197,P00214,1,69500
I00067971,O0030197,P00001,1,108000
I00067972,O0030198,P00001,1,108000
I00067973,O0030198,P00023,1,9500
I00067974,O0030199,P00017,1,25000
I00067975,O0030200,P00232,1,277500
I00067976,O0030200,P00016,1,473000
I00067977,O0030201,P00072,3,3000
I00067978,O0030201,P00047,1,12000
I00067979,O0030202,P00004,1,2000
I00067980,O0030203,P00082,1,19500
I00067981,O0030203,P00060,2,67000
I00067982,O0030203,P00017,1,25000
I00067983,O0030204,P00030,3,13000
I00067984,O0030205,P00054,1,15300
I00067985,O0030205,P00006,1,209500
I00067986,O0030206,P00023,1,9500
I00067987,O0030207,P00085,1,48600
I00067988,O0030207,P00002,3,69500
I00067989,O0030208,P00016,1,332700
I00067990,O0030208,P00174,2,16500
I00067991,O0030209,P00227,1,41000
I00067992,O0030209,P00082,1,19500
I00067993,O0030209,P00626,2,1500
I00067994,O0030210,P00050,2,74500
I00067995,O0030210,P00122,1,11500
I00067996,O0030210,P00002,1,69500
I00067997,O0030211,P00384,1,16500
I00067998,O0030212,P00356,1,42500
I00067999,O0030212,P00315,1,29500
I00068000,O0030213,P00538,2,86100
I00068001,O0030213,P00019,2,37300
I00068002,O0030213,P00064,1,206500
I00068003,O0030213,P00034,2,2700
I00068004,O0030213,P00006,3,276000
I00068005,O0030213,P00082,1,19500
I00068006,O0030214,P00511,1,13500
I00068007,O0030215,P00082,2,19500
I00068008,O0030216,P00592,2,36500
I00068009,O0030216,P00158,3,6500
I00068010,O0030216,P00004,2,2000
I00068011,O0030217,P00012,2,35500
I00068012,O0030217,P00004,2,1800
I00068013,O0030217,P00198,1,14500
I00068014,O0030218,P00054,1,20500
I00068015,O0030219,P00001,3,108000
I00068016,O0030220,P00061,2,30000
I00068017,O0030221,P00047,1,12000
I00068018,O0030221,P00115,1,4000
I00068019,O0030221,P00246,1,35600
I00068020,O0030221,P00249,1,25000
I00068021,O0030221,P00109,2,3500
I00068022,O0030222,P00020,1,86900
I00068023,O0030222,P00138,2,7500
I00068024,O0030222,P00001,1,108000
I00068025,O0030222,P00004,1,2000
I00068026,O0030223,P00106,1,524000
I00068027,O0030224,P00008,1,3000
I00068028,O0030224,P00075,1,10500
I00068029,O0030225,P00023,2,9500
I00068030,O0030226,P00283,2,46500
I00068031,O0030226,P00002,2,69500
I00068032,O0030227,P00299,1,20000
I00068033,O0030228,P00058,1,4000
I00068034,O0030229,P00479,1,37000
I00068035,O0030229,P00261,1,7000
I00068036,O0030230,P00168,2,114000
I00068037,O0030230,P00040,1,68000
I00068038,O0030230,P00547,1,4000
I00068039,O0030230,P00067,1,34000
I00068040,O0030231,P00004,1,2000
I00068041,O0030231,P00358,1,59000
I00068042,O0030231,P00086,1,5500
I00068043,O0030231,P00208,3,24500
I00068044,O0030231,P00253,1,11500
I00068045,O0030232,P00409,2,5500
I00068046,O0030232,P00375,3,92500
I00068047,O0030233,P00499,1,235000
I00068048,O0030234,P00229,1,23000
I00068049,O0030235,P00107,2,3000
I00068050,O0030236,P00512,1,81500
I00068051,O0030236,P00041,2,6000
I00068052,O0030236,P00001,1,108000
I00068053,O0030237,P00002,1,69500
I00068054,O0030237,P00203,1,7000
I00068055,O0030237,P00001,2,108000
I00068056,O0030238,P00604,1,233500
I00068057,O0030238,P00044,2,32500
I00068058,O0030238,P00060,1,51700
I00068059,O0030239,P00469,2,813500
I00068060,O0030240,P00067,2,34000
I00068061,O0030240,P00171,2,4000
I00068062,O0030241,P00566,2,24000
I00068063,O0030241,P00359,1,2500
I00068064,O0030242,P00325,1,4000
I00068065,O0030242,P00421,1,27600
I00068066,O0030242,P00003,1,39000
I00068067,O0030242,P00080,1,28500
I00068068,O0030242,P00023,1,9500
I00068069,O0030243,P00013,1,23000
I00068070,O0030243,P00021,1,22500
I00068071,O0030244,P00092,2,61500
I00068072,O0030244,P00015,1,59000
I00068073,O0030245,P00001,1,108000
I00068074,O0030245,P00025,1,22400
I00068075,O0030245,P00001,1,108000
I00068076,O0030246,P00018,1,12500
I00068077,O0030246,P00069,1,38400
I00068078,O0030246,P00211,3,128500
I00068079,O0030247,P00026,1,21000
I00068080,O0030248,P00003,1,39000
I00068081,O0030248,P00003,1,39000
I00068082,O0030249,P00286,2,3500
I00068083,O0030249,P00065,1,236500
I00068084,O0030250,P00001,1,108000
I00068085,O0030251,P00125,1,96700
I00068086,O0030252,P00001,1,108000
I00068087,O0030252,P00001,3,108000
I00068088,O0030252,P00064,2,206500
I00068089,O0030253,P00402,1,6000
I00068090,O0030253,P00004,1,2000
I00068091,O0030254,P00264,1,1000
I00068092,O0030254,P00002,1,69500
I00068093,O0030254,P00058,1,4000
I00068094,O0030254,P00106,1,524000
I00068095,O0030254,P00024,1,3600
I00068096,O0030255,P00272,1,21500
I00068097,O0030256,P00316,1,94500
I00068098,O0030256,P00394,2,17500
I00068099,O0030256,P00053,1,5500
I00068100,O0030256,P00142,2,8400
I00068101,O0030257,P00028,1,61500
I00068102,O0030257,P00067,3,34000
I00068103,O0030257,P00195,1,98000
I00068104,O0030257,P00017,1,25000
I00068105,O0030258,P00460,1,17500
I00068106,O0030259,P00463,2,9100
I00068107,O0030259,P00153,3,71500
I00068108,O0030259,P00064,1,206500
I00068109,O0030260,P00523,1,18500
I00068110,O0030261,P00015,1,59000
I00068111,O0030262,P00005,2,529000
I00068112,O0030263,P00001,1,108000
I00068113,O0030263,P00032,2,3500
I00068114,O0030263,P00008,1,2300
I00068115,O0030264,P00001,2,108000
I00068116,O0030265,P00090,1,25500
I00068117,O0030265,P00001,2,108000
I00068118,O0030266,P00534,1,2500
I00068119,O0030266,P00386,1,27500
I00068120,O0030266,P00001,2,108000
I00068121,O0030267,P00005,1,529000
I00068122,O0030267,P00001,1,108000
I00068123,O0030267,P00157,1,27500
I00068124,O0030267,P00044,1,32500
I00068125,O0030268,P00095,1,500
I00068126,O0030269,P00007,3,4500
I00068127,O0030270,P00059,1,18500
I00068128,O0030270,P00562,1,6500
I00068129,O0030271,P00065,1,236500
I00068130,O0030271,P00005,2,529000
I00068131,O0030272,P00160,1,3000
I00068132,O0030272,P00014,1,115500
I00068133,O0030272,P00025,2,24500
I00068134,O0030273,P00375,1,92500
I00068135,O0030273,P00007,2,3600
I00068136,O0030273,P00106,1,524000
I00068137,O0030274,P00139,1,10500
I00068138,O0030275,P00337,1,28500
I00068139,O0030276,P00481,1,4500
I00068140,O0030277,P00033,2,9500
I00068141,O0030277,P00508,2,3000
I00068142,O0030278,P00039,1,116000
I00068143,O0030279,P00006,1,276000
I00068144,O0030280,P00526,1,62000
I00068145,O0030280,P00107,2,3000
I00068146,O0030280,P00240,1,9000
I00068147,O0030280,P00099,1,9000
I00068148,O0030281,P00289,1,330500
I00068149,O0030282,P00055,1,61500
I00068150,O0030282,P00133,1,2500
I00068151,O0030283,P00006,2,276000
I00068152,O0030283,P00003,1,39000
I00068153,O0030283,P00002,1,69500
I00068154,O0030283,P00011,1,15000
I00068155,O0030283,P00008,3,3000
I00068156,O0030284,P00010,1,4500
I00068157,O0030284,P00011,2,15000
I00068158,O0030285,P00040,1,68000
I00068159,O0030285,P00001,1,108000
I00068160,O0030285,P00286,1,3500
I00068161,O0030286,P00244,1,9000
I00068162,O0030287,P00190,1,15000
I00068163,O0030288,P00033,1,9500
I00068164,O0030288,P00189,2,5500
I00068165,O0030288,P00020,1,92000
I00068166,O0030289,P00015,2,59000
I00068167,O0030289,P00365,1,38500
I00068168,O0030290,P00273,1,39000
I00068169,O0030290,P00084,1,48000
I00068170,O0030290,P00030,1,13000
I00068171,O0030290,P00022,2,5500
I00068172,O0030290,P00001,2,108000
I00068173,O0030291,P00130,1,18000
I00068174,O0030292,P00128,1,80000
I00068175,O0030292,P00263,3,39500
I00068176,O0030293,P00424,1,371500
I00068177,O0030293,P00198,1,14500
I00068178,O0030294,P00479,1,37000
I00068179,O0030294,P00023,1,9500
I00068180,O0030294,P00103,1,69500
I00068181,O0030294,P00236,2,274500
I00068182,O0030295,P00003,1,39000
I00068183,O0030295,P00365,1,36000
I00068184,O0030295,P00130,1,18000
I00068185,O0030296,P00147,1,13000
I00068186,O0030296,P00002,3,69500
I00068187,O0030296,P00001,1,108000
I00068188,O0030296,P00069,1,44500
I00068189,O0030297,P00001,1,108000
I00068190,O0030298,P00048,3,24000
I00068191,O0030298,P00097,2,38600
I00068192,O0030298,P00005,1,529000
I00068193,O0030298,P00003,1,39000
I00068194,O0030298,P00067,1,34000
I00068195,O0030299,P00130,2,18000
I00068196,O0030299,P00006,1,276000
I00068197,O0030300,P00085,3,55500
I00068198,O0030300,P00015,1,59000
I00068199,O0030300,P00002,1,69500
I00068200,O0030300,P00464,1,4000
I00068201,O0030300,P00045,2,29000
I00068202,O0030301,P00007,2,4500
I00068203,O0030302,P00057,1,18500
I00068204,O0030302,P00051,2,174500
I00068205,O0030303,P00008,1,3000
I00068206,O0030303,P00419,1,29500
I00068207,O0030304,P00066,2,1000
I00068208,O0030304,P00002,1,60900
I00068209,O0030304,P00107,1,3000
I00068210,O0030304,P00009,1,32000
I00068211,O0030304,P00234,1,3000
I00068212,O0030305,P00017,1,19400
I00068213,O0030305,P00150,2,360500
I00068214,O0030305,P00081,1,9500
I00068215,O0030306,P00189,1,5500
I00068216,O0030306,P00598,1,141500
I00068217,O0030306,P00037,1,51000
I00068218,O0030306,P00605,2,32500
I00068219,O0030307,P00075,1,9700
I00068220,O0030307,P00039,1,116000
I00068221,O0030308,P00051,1,174500
I00068222,O0030309,P00316,3,79600
I00068223,O0030309,P00535,1,37000
I00068224,O0030310,P00079,1,371000
I00068225,O0030310,P00008,1,3000
I00068226,O0030311,P00039,1,116000
I00068227,O0030311,P00491,1,4000
I00068228,O0030312,P00081,1,9500
I00068229,O0030312,P00112,1,12500
I00068230,O0030312,P00027,1,14000
I00068231,O0030313,P00005,2,529000
I00068232,O0030314,P00024,1,5000
I00068233,O0030314,P00002,1,69500
I00068234,O0030315,P00006,1,276000
I00068235,O0030315,P00014,1,115500
I00068236,O0030315,P00040,3,68000
I00068237,O0030315,P00021,1,22500
I00068238,O0030315,P00465,1,10000
I00068239,O0030315,P00311,1,1500
I00068240,O0030316,P00008,1,2200
I00068241,O0030316,P00081,1,9500
I00068242,O0030317,P00248,2,3500
I00068243,O0030317,P00146,2,4500
I00068244,O0030317,P00479,1,37000
I00068245,O0030317,P00109,3,3500
I00068246,O0030318,P00291,1,8500
I00068247,O0030319,P00001,1,76800
I00068248,O0030319,P00265,1,343000
I00068249,O0030320,P00008,1,2800
I00068250,O0030320,P00060,1,67000
I00068251,O0030321,P00032,2,3500
I00068252,O0030322,P00002,1,69500
I00068253,O0030322,P00009,1,32000
I00068254,O0030323,P00019,1,49500
I00068255,O0030324,P00042,3,414000
I00068256,O0030324,P00020,1,92000
I00068257,O0030324,P00574,1,18000
I00068258,O0030324,P00543,3,3000
I00068259,O0030324,P00187,2,94000
I00068260,O0030325,P00001,1,94800
I00068261,O0030325,P00024,3,5000
I00068262,O0030325,P00002,1,69500
I00068263,O0030325,P00563,2,29500
I00068264,O0030326,P00076,1,93000
I00068265,O0030326,P00614,3,2500
I00068266,O0030326,P00006,3,243700
I00068267,O0030326,P00629,1,3500
I00068268,O0030326,P00272,1,21500
I00068269,O0030326,P00111,1,2500
I00068270,O0030327,P00183,1,40000
I00068271,O0030327,P00020,2,92000
I00068272,O0030327,P00051,1,174500
I00068273,O0030328,P00056,1,54500
I00068274,O0030328,P00164,2,13000
I00068275,O0030329,P00488,3,6500
I00068276,O0030330,P00050,1,74500
I00068277,O0030331,P00001,1,108000
I00068278,O0030331,P00101,2,6500
I00068279,O0030332,P00315,1,29500
I00068280,O0030333,P00317,2,58500
I00068281,O0030333,P00449,1,321000
I00068282,O0030333,P00004,3,2000
I00068283,O0030333,P00257,2,3500
I00068284,O0030333,P00631,1,22000
I00068285,O0030333,P00001,2,108000
I00068286,O0030334,P00003,1,39000
I00068287,O0030334,P00057,1,18500
I00068288,O0030335,P00140,1,25500
I00068289,O0030336,P00032,1,3500
I00068290,O0030337,P00385,1,43000
I00068291,O0030337,P00007,2,4500
I00068292,O0030338,P00047,1,12000
I00068293,O0030338,P00006,1,276000
I00068294,O0030339,P00229,1,23000
I00068295,O0030339,P00009,1,32000
I00068296,O0030339,P00392,1,5000
I00068297,O0030340,P00220,1,8500
I00068298,O0030341,P00065,1,236500
I00068299,O0030341,P00002,1,69500
I00068300,O0030342,P00377,2,587500
I00068301,O0030342,P00092,2,61500
I00068302,O0030343,P00507,1,4500
I00068303,O0030343,P00157,2,27500
I00068304,O0030344,P00100,1,13000
I00068305,O0030345,P00128,2,80000
I00068306,O0030345,P00020,1,92000
I00068307,O0030345,P00369,1,7500
I00068308,O0030345,P00144,2,2500
I00068309,O0030346,P00002,2,69500
I00068310,O0030347,P00011,1,15000
I00068311,O0030347,P00011,1,15000
I00068312,O0030347,P00029,1,1000
I00068313,O0030347,P00004,1,2000
I00068314,O0030347,P00472,1,57000
I00068315,O0030348,P00001,1,108000
I00068316,O0030349,P00524,1,176000
I00068317,O0030349,P00305,3,57700
I00068318,O0030350,P00286,3,3500
I00068319,O0030350,P00236,2,325500
I00068320,O0030351,P00008,2,3000
I00068321,O0030351,P00008,1,3000
I00068322,O0030351,P00007,2,4500
I00068323,O0030352,P00048,1,24000
I00068324,O0030352,P00166,1,194600
I00068325,O0030352,P00019,1,40300
I00068326,O0030352,P00220,1,8500
I00068327,O0030352,P00006,1,276000
I00068328,O0030353,P00026,1,21000
I00068329,O0030354,P00002,2,69500
I00068330,O0030355,P00041,1,5500
I00068331,O0030355,P00388,1,25000
I00068332,O0030355,P00559,2,303500
I00068333,O0030355,P00201,1,78500
I00068334,O0030355,P00118,1,6000
I00068335,O0030356,P00145,1,39000
I00068336,O0030357,P00366,1,122000
I00068337,O0030358,P00005,2,529000
I00068338,O0030358,P00002,1,69500
I00068339,O0030359,P00219,1,29500
I00068340,O0030359,P00033,1,9500
I00068341,O0030360,P00234,1,2800
I00068342,O0030360,P00599,1,6500
I00068343,O0030360,P00015,1,59000
I00068344,O0030361,P00114,2,416500
I00068345,O0030362,P00002,3,69500
I00068346,O0030363,P00037,1,51000
I00068347,O0030364,P00005,1,529000
I00068348,O0030365,P00001,1,108000
I00068349,O0030366,P00004,1,1800
I00068350,O0030366,P00202,1,60000
I00068351,O0030367,P00041,2,6000
I00068352,O0030368,P00004,1,2000
I00068353,O0030369,P00003,1,39000
I00068354,O0030369,P00002,1,69500
I00068355,O0030370,P00557,1,46500
I00068356,O0030371,P00006,2,276000
I00068357,O0030372,P00118,1,6000
I00068358,O0030372,P00338,1,69700
I00068359,O0030373,P00093,1,2000
I00068360,O0030373,P00007,2,4500
I00068361,O0030374,P00159,1,2000
I00068362,O0030374,P00017,1,25000
I00068363,O0030375,P00078,2,429000
I00068364,O0030375,P00397,3,322500
I00068365,O0030375,P00077,2,15000
I00068366,O0030375,P00043,1,21000
I00068367,O0030376,P00004,1,2000
I00068368,O0030376,P00002,1,60600
I00068369,O0030377,P00003,1,39000
I00068370,O0030377,P00256,1,25000
I00068371,O0030377,P00016,3,473000
I00068372,O0030378,P00001,1,108000
I00068373,O0030378,P00033,2,9500
I00068374,O0030378,P00033,1,9500
I00068375,O0030379,P00405,1,7000
I00068376,O0030380,P00162,1,20500
I00068377,O0030381,P00140,2,25500
I00068378,O0030382,P00245,2,6700
I00068379,O0030383,P00028,1,61500
I00068380,O0030384,P00048,1,24000
I00068381,O0030385,P00069,1,44500
I00068382,O0030386,P00028,1,54800
I00068383,O0030387,P00095,1,500
I00068384,O0030387,P00064,1,206500
I00068385,O0030387,P00116,2,53000
I00068386,O0030387,P00001,1,108000
I00068387,O0030388,P00224,2,17000
I00068388,O0030388,P00007,1,4500
I00068389,O0030388,P00034,1,3500
I00068390,O0030388,P00575,3,14500
I00068391,O0030389,P00504,1,4500
I00068392,O0030390,P00031,1,479000
I00068393,O0030391,P00067,1,34000
I00068394,O0030391,P00020,1,92000
I00068395,O0030391,P00003,1,39000
I00068396,O0030392,P00007,1,4500
I00068397,O0030392,P00565,1,231500
I00068398,O0030393,P00001,1,108000
I00068399,O0030393,P00030,1,13000
I00068400,O0030394,P00004,1,2000
I00068401,O0030395,P00025,1,24500
I00068402,O0030396,P00442,1,24500
I00068403,O0030396,P00419,1,27400
I00068404,O0030396,P00050,1,74500
I00068405,O0030397,P00286,2,3500
I00068406,O0030397,P00001,1,108000
I00068407,O0030398,P00002,1,51800
I00068408,O0030398,P00552,1,10000
I00068409,O0030399,P00586,1,2000
I00068410,O0030399,P00037,1,51000
I00068411,O0030400,P00059,1,18500
I00068412,O0030401,P00001,1,108000
I00068413,O0030401,P00036,1,10500
I00068414,O0030401,P00079,1,371000
I00068415,O0030402,P00026,1,21000
I00068416,O0030402,P00030,1,13000
I00068417,O0030403,P00438,1,45500
I00068418,O0030404,P00006,1,208100
I00068419,O0030404,P00007,2,4500
I00068420,O0030404,P00225,1,15500
I00068421,O0030405,P00018,1,12500
I00068422,O0030406,P00157,1,27500
I00068423,O0030407,P00151,1,26500
I00068424,O0030407,P00104,1,25000
I00068425,O0030408,P00295,2,9000
I00068426,O0030409,P00018,1,12500
I00068427,O0030409,P00002,2,69500
I00068428,O0030409,P00011,2,15000
I00068429,O0030409,P00018,3,12500
I00068430,O0030409,P00006,1,276000
I00068431,O0030409,P00157,1,27500
I00068432,O0030410,P00002,1,69500
I00068433,O0030411,P00154,1,145500
I00068434,O0030411,P00005,2,529000
I00068435,O0030411,P00001,1,108000
I00068436,O0030411,P00143,1,24000
I00068437,O0030412,P00007,2,4500
I00068438,O0030413,P00202,1,60000
I00068439,O0030414,P00003,2,30000
I00068440,O0030414,P00020,2,92000
I00068441,O0030414,P00043,1,21000
I00068442,O0030415,P00120,1,137500
I00068443,O0030416,P00036,1,10500
I00068444,O0030416,P00010,1,4500
I00068445,O0030416,P00002,1,69500
